antecedent,consequent,support,confidence,lift,antecedent_support,consequent_support
Cholesterol=High + Rx=Statin,Rx=Antihypertensive,0.12399803697039097,0.7395121951219512,1.0290548711086929,0.16767544577130705,0.7186324227057092
Activity=SedentaryHigh + Hypertension=Yes,Rx=Antihypertensive,0.08719123180107967,0.739251040221914,1.0286914657128523,0.11794536234254867,0.7186324227057092
Cholesterol=Normal + Diet=FiberLow,Rx=Antihypertensive,0.15295272370358254,0.7391304347826088,1.0285236393867716,0.20693603795190577,0.7186324227057092
Age=30-44 + Cholesterol=Normal,Rx=Antihypertensive,0.08032062816947488,0.7383458646616541,1.0274318849707924,0.10878455750040897,0.7186324227057092
Age=60+ + BMI=Overweight,Rx=Antihypertensive,0.08702764600032717,0.7378640776699029,1.026761462962922,0.11794536234254867,0.7186324227057092
Activity=Active + Risk=NotHigh,Rx=Antihypertensive,0.14722722067724522,0.7377049180327869,1.0265399872375203,0.1995746769180435,0.7186324227057092
Activity=SedentaryHigh,Cholesterol=High,0.14608212007197774,0.6415229885057471,1.0260675114431272,0.2277114346474726,0.6252249304760347
Diabetes=Prediabetes,Rx=Antihypertensive,0.1408473744478979,0.7371575342465753,1.0257782851921955,0.1910682152789138,0.7186324227057092
Age=60+ + Smoking=Never,Rx=Antihypertensive,0.1107475871094389,0.7366702937976061,1.0251002745241897,0.15033535089154262,0.7186324227057092
Diabetes=No + Hypertension=Yes,Cholesterol=High,0.1532798953050875,0.6409028727770177,1.0250756832249894,0.23916244070014722,0.6252249304760347
Cholesterol=Normal + Risk=NotHigh,Rx=Antihypertensive,0.20873548176018322,0.7362954414310445,1.0245786554673288,0.2834941927040733,0.7186324227057092
BMI=Obese + Smoking=Never,Rx=Antihypertensive,0.14624570587273025,0.7358024691358025,1.0238926687519145,0.19875674791428105,0.7186324227057092
Age=60+ + Alcohol=Regular,Rx=Antihypertensive,0.15295272370358254,0.7356412273800158,1.0236682956917906,0.20791755275642074,0.7186324227057092
Alcohol=Regular + Rx=Statin,Rx=Antihypertensive,0.09733355144773434,0.7354758961681088,1.0234382320226836,0.1323409128087682,0.7186324227057092
Diabetes=Prediabetes + Diet=SodiumHigh,Rx=Antihypertensive,0.10665794209062654,0.7350620067643743,1.0228622916800865,0.1451006052674628,0.7186324227057092
Age=60+ + Diet=SodiumHigh,Rx=Antihypertensive,0.15867822672991985,0.7348484848484849,1.022565169105119,0.215933256993293,0.7186324227057092
Cholesterol=Normal + Diabetes=No,Rx=Antihypertensive,0.2182234582038279,0.7345814977973568,1.0221936480845077,0.29707181416653033,0.7186324227057092
Cholesterol=Normal,Rx=Antihypertensive,0.27515131686569605,0.7341772151898733,1.021631075906145,0.37477506952396533,0.7186324227057092
Cholesterol=High + Diabetes=Prediabetes,Rx=Antihypertensive,0.10518566988385408,0.7340182648401826,1.0214098914108891,0.14330116145918534,0.7186324227057092
Diet=FiberLow + Risk=NotHigh,Rx=Antihypertensive,0.15507933911336497,0.7337461300309598,1.0210312071202496,0.21135285457222314,0.7186324227057092
Activity=Active + Diet=SodiumHigh,Rx=Antihypertensive,0.2210044168166203,0.7326464208242949,1.0195009265875061,0.3016522165876002,0.7186324227057092
Diet=FiberLow + Smoking=Never,Rx=Antihypertensive,0.21740552920006542,0.7326350606394707,1.019485118526994,0.29674464256502536,0.7186324227057092
Activity=Active + Smoking=Never,Rx=Antihypertensive,0.1508261082938001,0.732327243844321,1.019056781611731,0.2059545231473908,0.7186324227057092
Diabetes=Prediabetes + Diet=SugarHigh,Rx=Antihypertensive,0.09455259283494193,0.7316455696202532,1.0181082101271586,0.1292327825944708,0.7186324227057092
BMI=Overweight,Cholesterol=High,0.21969573041060037,0.6364928909952607,1.01802225082523,0.34516603958776376,0.6252249304760347
Age=60+ + Sex=Female,Rx=Antihypertensive,0.11565516113201374,0.7311271975180972,1.017386878768069,0.15818746932766237,0.7186324227057092
Activity=Active + BMI=Overweight,Rx=Antihypertensive,0.09733355144773434,0.730958230958231,1.0171517563960086,0.13315884181253068,0.7186324227057092
Cholesterol=Normal + Diet=SugarHigh,Rx=Antihypertensive,0.1879600850646164,0.7309160305343512,1.0170930331564965,0.25715687878292165,0.7186324227057092
BMI=Overweight + Risk=NotHigh,Rx=Antihypertensive,0.1352854572223131,0.730565371024735,1.0166050792338277,0.185179126451824,0.7186324227057092
Diabetes=No + Hypertension=Yes,Rx=Antihypertensive,0.1747096352036643,0.7305061559507524,1.016522679564523,0.23916244070014722,0.7186324227057092
Age=45-59 + Hypertension=Yes,Rx=Antihypertensive,0.09798789465074431,0.7304878048780487,1.0164971434599388,0.13414035661704565,0.7186324227057092
Diabetes=Prediabetes + Risk=High,Rx=Antihypertensive,0.11303778831997383,0.7304439746300212,1.016436152267999,0.15475216751185997,0.7186324227057092
Risk=NotHigh + Smoking=Never,Rx=Antihypertensive,0.24456077212497956,0.7303370786516855,1.0162874030953228,0.3348601341403566,0.7186324227057092
Activity=SedentaryHigh + Diet=SodiumHigh,Cholesterol=High,0.11369213152298381,0.6352833638025595,1.0160877035387352,0.1789628660232292,0.6252249304760347
Activity=Active + BMI=Obese,Rx=Antihypertensive,0.09733355144773434,0.7291666666666667,1.0146587373852343,0.13348601341403565,0.7186324227057092
Diet=FiberLow + Sex=Female,Cholesterol=High,0.19548503189923114,0.6342887473460721,1.0144968897243691,0.3081956486177,0.6252249304760347
Smoking=Never,Rx=Antihypertensive,0.4212334369376738,0.7286361063950199,1.0139204457984876,0.5781122198593162,0.7186324227057092
Activity=Active,Rx=Antihypertensive,0.2748241452641911,0.7285342584562012,1.0137787211342495,0.37722885653525273,0.7186324227057092
Diet=SodiumHigh + Rx=Statin,Rx=Antihypertensive,0.09586127924096188,0.7279503105590062,1.0129661389590723,0.13168656960575822,0.7186324227057092
BMI=Overweight + Diet=SodiumHigh,Rx=Antihypertensive,0.19532144609847865,0.7267194157029824,1.0112533093995746,0.26877147063634876,0.7186324227057092
Diet=SodiumHigh + Risk=NotHigh,Rx=Antihypertensive,0.2599378373957141,0.7265660722450847,1.0110399270735724,0.35776214624570585,0.7186324227057092
Age=45-59 + Diabetes=No,Cholesterol=High,0.08228365777850483,0.6319095477386935,1.0106915398552154,0.13021429739898577,0.6252249304760347
Risk=High + Smoking=Never,Rx=Antihypertensive,0.17667266481269425,0.7262945527908541,1.010662099069085,0.2432520857189596,0.7186324227057092
Alcohol=Regular + Cholesterol=Normal,Rx=Antihypertensive,0.20251922133158842,0.7256740914419695,1.0097987072580832,0.27907737608375593,0.7186324227057092
BMI=Overweight + Diet=FiberLow,Rx=Antihypertensive,0.14019303124488794,0.7256562235393734,1.009773843500157,0.19319483068869622,0.7186324227057092
Diet=SugarHigh + Risk=NotHigh,Rx=Antihypertensive,0.23867168329788974,0.7255096966683242,1.009569946672767,0.3289710453132668,0.7186324227057092
BMI=Overweight,Rx=Antihypertensive,0.25028627515131685,0.7251184834123223,1.0090255609149843,0.34516603958776376,0.7186324227057092
Alcohol=Regular + Sex=Male,Cholesterol=High,0.2486504171437919,0.6307053941908713,1.0087655873073775,0.39424177981351216,0.6252249304760347
BMI=Obese + Diet=SodiumHigh,Rx=Antihypertensive,0.19172255848192377,0.7247990105132962,1.0085810041583838,0.2645182398167839,0.7186324227057092
Rx=Antihypertensive + Sex=Female,Cholesterol=High,0.22264027482414525,0.6303844372394627,1.0082522409327146,0.353181743824636,0.6252249304760347
Activity=Active + Alcohol=Regular,Rx=Antihypertensive,0.21037133976770817,0.7245070422535211,1.0081747209869736,0.2903647963356781,0.7186324227057092
Alcohol=Regular + BMI=Obese,Rx=Antihypertensive,0.1789628660232292,0.7245033112582782,1.0081695291877657,0.24701455913626696,0.7186324227057092
Diabetes=No + Risk=NotHigh,Rx=Antihypertensive,0.3057418616064126,0.7241379310344829,1.0076610909205084,0.42221495174218876,0.7186324227057092
Activity=Active + Smoking=Ever,Rx=Antihypertensive,0.12399803697039097,0.7239732569245463,1.0074319416298092,0.17127433338786194,0.7186324227057092
Diet=SodiumHigh + Smoking=Never,Rx=Antihypertensive,0.3204645836741371,0.7236793498337644,1.0070229605130439,0.4428267626370031,0.7186324227057092
Alcohol=Regular + BMI=Overweight,Cholesterol=High,0.16751185997055457,0.629379225568531,1.0066444808740005,0.2661540978243089,0.6252249304760347
Sex=Female,Cholesterol=High,0.3291346311140193,0.6293400062558648,1.006581752548954,0.5229838050057255,0.6252249304760347
BMI=Obese + Diet=FiberLow,Rx=Antihypertensive,0.13692131522983805,0.7227979274611399,1.0057964330912699,0.18943235727138885,0.7186324227057092
BMI=Obese,Rx=Antihypertensive,0.2506134467528219,0.7226415094339623,1.0055787724037815,0.34680189759528873,0.7186324227057092
Risk=NotHigh,Rx=Antihypertensive,0.34205790937346636,0.7222797927461139,1.005075432063964,0.47358089317847213,0.7186324227057092
BMI=Overweight + Diet=SugarHigh,Rx=Antihypertensive,0.17029281858334697,0.7219140083217753,1.0045664313387235,0.23589072468509734,0.7186324227057092
Diet=FiberLow + Diet=SodiumHigh,Rx=Antihypertensive,0.27040732864387373,0.7218340611353712,1.0044551822719152,0.37461148372321285,0.7186324227057092
Activity=Active + Diet=FiberLow,Rx=Antihypertensive,0.13872075903811548,0.7217021276595744,1.0042715926207555,0.19221331588418125,0.7186324227057092
BMI=Normal + Cholesterol=Normal,Rx=Antihypertensive,0.11025682970718141,0.721627408993576,1.004167619207314,0.15278913790283002,0.7186324227057092
Activity=SedentaryHigh + Rx=Antihypertensive,Cholesterol=High,0.0986422378537543,0.627471383975026,1.0035930325063669,0.1572059545231474,0.6252249304760347
Diet=SugarHigh + Smoking=Never,Rx=Antihypertensive,0.2769507606739735,0.720732226479353,1.002921944108419,0.38426304596761,0.7186324227057092
Cholesterol=Normal + Hypertension=No,Rx=Antihypertensive,0.1753639784066743,0.7204301075268817,1.0025015359234755,0.24341567151971208,0.7186324227057092
Alcohol=Regular + BMI=Overweight,Rx=Antihypertensive,0.19172255848192377,0.7203441917639827,1.0023819813915835,0.2661540978243089,0.7186324227057092
Diabetes=No + Smoking=Never,Rx=Antihypertensive,0.2792409618845084,0.7202531645569621,1.0022553141217185,0.3876983477834124,0.7186324227057092
Diet=SodiumHigh,Rx=Antihypertensive,0.5563553083592344,0.7202456586192291,1.002244869369303,0.7724521511532799,0.7186324227057092
Diet=FiberLow,Rx=Antihypertensive,0.38720759038115493,0.7201095223608154,1.0020554314117152,0.53770652707345,0.7186324227057092
Age=30-44 + Diet=SodiumHigh,Rx=Antihypertensive,0.14673646327498774,0.7199036918138042,1.0017690116225324,0.20382790773760837,0.7186324227057092
Activity=Active + Diet=SugarHigh,Rx=Antihypertensive,0.1882872566661214,0.7198248905565979,1.001659357152853,0.261573695403239,0.7186324227057092
Alcohol=Regular + Smoking=Never,Rx=Antihypertensive,0.26010142319646656,0.7191316146540028,1.0006946415615567,0.36168820546376573,0.7186324227057092
BMI=Overweight + Risk=High,Rx=Antihypertensive,0.11500081792900377,0.7188139059304705,1.000252539711579,0.1599869131359398,0.7186324227057092
Activity=Active + Risk=High,Rx=Antihypertensive,0.12759692458694585,0.7182320441988951,0.9994428605025827,0.17765417961720922,0.7186324227057092
BMI=Overweight + Rx=Antihypertensive,Cholesterol=High,0.1563880255193849,0.6248366013071895,0.9993788968578885,0.25028627515131685,0.6252249304760347
Activity=Active + Diabetes=No,Rx=Antihypertensive,0.1812530672337641,0.7180816591056384,0.9992335948355947,0.2524128905610993,0.7186324227057092
Cholesterol=High + Smoking=Never,Rx=Antihypertensive,0.24521511532798954,0.717911877394636,0.9989973381546574,0.3415671519712089,0.7186324227057092
BMI=Obese + Risk=High,Rx=Antihypertensive,0.21135285457222314,0.7177777777777777,0.9988107342489313,0.29445444135449045,0.7186324227057092
Cholesterol=Normal + Smoking=Ever,Rx=Antihypertensive,0.09913299525601178,0.7171597633136095,0.9979507473562702,0.138230001635858,0.7186324227057092
Age=30-44,Rx=Antihypertensive,0.1814166530345166,0.7168713639301875,0.9975494303904475,0.2530672337641093,0.7186324227057092
Activity=Active + Smoking=Ever,Cholesterol=High,0.10682152789137903,0.6236867239732569,0.9975397550100783,0.17127433338786194,0.6252249304760347
BMI=Obese + Cholesterol=High,Rx=Antihypertensive,0.1879600850646164,0.7167810355583281,0.99742373557206,0.262228038606249,0.7186324227057092
Age=60+ + Diet=SugarHigh,Rx=Antihypertensive,0.13152298380500574,0.716577540106952,0.9971405651431362,0.18354326844429902,0.7186324227057092
Alcohol=Regular + Diet=SodiumHigh,Rx=Antihypertensive,0.4171437919188614,0.7162921348314606,0.9967434145742587,0.5823654506788811,0.7186324227057092
Age=45-59 + Sex=Male,Rx=Antihypertensive,0.08081138557173237,0.7159420289855073,0.9962562310922846,0.11287420251922133,0.7186324227057092
Age=30-44 + Alcohol=Regular,Rx=Antihypertensive,0.1413381318501554,0.7158243579121789,0.9960924880303095,0.19744806150826108,0.7186324227057092
Diet=SodiumHigh + Smoking=Ever,Rx=Antihypertensive,0.23589072468509734,0.7156327543424318,0.995825865535007,0.32962538851627676,0.7186324227057092
Diet=SugarHigh + Sex=Male,Cholesterol=High,0.2116800261737281,0.6224146224146224,0.9955051247568255,0.3400948797644364,0.6252249304760347
Risk=High,Rx=Antihypertensive,0.3765745133322428,0.7153511497824736,0.995434003783351,0.5264191068215279,0.7186324227057092
Diet=SodiumHigh + Risk=High,Rx=Antihypertensive,0.2964174709635204,0.714792899408284,0.9946571805333122,0.414690004907574,0.7186324227057092
BMI=Overweight + Sex=Female,Cholesterol=High,0.09651562244397187,0.6210526315789474,0.9933267234019114,0.15540651071486994,0.6252249304760347
Diet=SodiumHigh + Diet=SugarHigh,Rx=Antihypertensive,0.4068378864714543,0.7138346727898967,0.9933237775471518,0.5699329298216915,0.7186324227057092
Activity=SedentaryHigh + Smoking=Never,Rx=Antihypertensive,0.09504335023719941,0.7137592137592137,0.9932187738925731,0.13315884181253068,0.7186324227057092
Sex=Male,Cholesterol=High,0.29609029936201536,0.620713305898491,0.9927839976340858,0.4770161949942745,0.6252249304760347
Alcohol=Regular + Risk=High,Rx=Antihypertensive,0.277114346474726,0.7132631578947368,0.9925284962919477,0.3885162767871749,0.7186324227057092
BMI=Overweight + Diabetes=No,Rx=Antihypertensive,0.15851464092916734,0.7130242825607064,0.9921960936247662,0.22231310322264028,0.7186324227057092
Alcohol=Regular + Diet=FiberLow,Rx=Antihypertensive,0.2823490920988058,0.7129285419248245,0.9920628674678925,0.3960412236217896,0.7186324227057092
BMI=Normal + Diet=FiberLow,Rx=Antihypertensive,0.10191395386880418,0.7128146453089244,0.9919043766841462,0.14297398985768037,0.7186324227057092
Cholesterol=High + Risk=High,Rx=Antihypertensive,0.31015867822672993,0.7127819548872181,0.991858886916814,0.4351382300016359,0.7186324227057092
BMI=Overweight + Diet=SugarHigh,Cholesterol=High,0.14624570587273025,0.6199722607489598,0.9915987519514369,0.23589072468509734,0.6252249304760347
Age=30-44 + Diabetes=No,Rx=Antihypertensive,0.14019303124488794,0.71238570241064,0.9913074889224317,0.1967937183052511,0.7186324227057092
Activity=Active + Cholesterol=High,Rx=Antihypertensive,0.1603140847374448,0.7122093023255814,0.9910620225623217,0.22509406183543268,0.7186324227057092
BMI=Overweight + Diet=SodiumHigh,Cholesterol=High,0.1665303451660396,0.6195982958003652,0.9910006232934674,0.26877147063634876,0.6252249304760347
Diet=SodiumHigh + Sex=Male,Cholesterol=High,0.25044986095206934,0.6195872116552003,0.9909828950414022,0.40422051365941436,0.6252249304760347
Hypertension=No + Risk=NotHigh,Rx=Antihypertensive,0.2645182398167839,0.7120211360634081,0.9908001831904425,0.37150335350891545,0.7186324227057092
Alcohol=Regular,Rx=Antihypertensive,0.5220022902012106,0.711958946898706,0.9907136449787821,0.7331915589726812,0.7186324227057092
Alcohol=Regular,Cholesterol=High,0.45411418288892524,0.6193663543061133,0.9906296504116354,0.7331915589726812,0.6252249304760347
BMI=Overweight + Cholesterol=High,Rx=Antihypertensive,0.1563880255193849,0.7118391660461653,0.9905469660915566,0.21969573041060037,0.7186324227057092
Diet=FiberLow + Risk=High,Rx=Antihypertensive,0.23212825126778996,0.7112781954887218,0.9897663576195211,0.3263536725012269,0.7186324227057092
Age=30-44 + Hypertension=No,Rx=Antihypertensive,0.11876329134631114,0.7110675808031341,0.9894732805484997,0.16702110256829708,0.7186324227057092
Diet=SugarHigh,Cholesterol=High,0.41681662031735645,0.6184466019417475,0.9891585760517798,0.6739734991002782,0.6252249304760347
Alcohol=Regular + Risk=NotHigh,Rx=Antihypertensive,0.24488794372648454,0.7104888467014713,0.9886679535365568,0.3446752821855063,0.7186324227057092
BMI=Normal + Risk=NotHigh,Rx=Antihypertensive,0.1568787829216424,0.7103703703703703,0.9885030899326369,0.22084083101586782,0.7186324227057092
BMI=Normal + Diet=SodiumHigh,Rx=Antihypertensive,0.15851464092916734,0.7098901098901098,0.9878347921143276,0.22329461802715525,0.7186324227057092
Diabetes=No + Diet=SodiumHigh,Rx=Antihypertensive,0.35530835923441845,0.7098039215686275,0.9877148583084497,0.5005725503026337,0.7186324227057092
BMI=Normal + Diabetes=No,Rx=Antihypertensive,0.15867822672991985,0.709583028529627,0.9874074785799247,0.22362178962866022,0.7186324227057092
Rx=Antihypertensive,Cholesterol=High,0.4434811058400131,0.617118142499431,0.987033805625071,0.7186324227057092,0.6252249304760347
Cholesterol=High,Rx=Antihypertensive,0.4434811058400131,0.7093144950287807,0.9870338056250709,0.6252249304760347,0.7186324227057092
Cholesterol=High + Diet=FiberLow,Rx=Antihypertensive,0.2342548666775724,0.7082096933728981,0.9854964387863706,0.3307704891215443,0.7186324227057092
Diet=SugarHigh,Rx=Antihypertensive,0.4770161949942745,0.7077669902912621,0.9848804032894344,0.6739734991002782,0.7186324227057092
Age=30-44 + Diet=FiberLow,Rx=Antihypertensive,0.09308032062816947,0.7077114427860696,0.9848031071593998,0.13152298380500574,0.7186324227057092
Cholesterol=High + Diet=SodiumHigh,Rx=Antihypertensive,0.3353508915426141,0.707140393239048,0.984008473451013,0.4742352363814821,0.7186324227057092
Diet=FiberLow,Cholesterol=High,0.3307704891215443,0.6151505932461211,0.9838868593703659,0.53770652707345,0.6252249304760347
BMI=Normal,Rx=Antihypertensive,0.20366432193685588,0.7069846678023849,0.9837917765253764,0.28807459512514316,0.7186324227057092
Diet=SugarHigh + Sex=Female,Cholesterol=High,0.20513659414362834,0.6144047035766781,0.9826938652444357,0.3338786193358417,0.6252249304760347
Risk=High + Smoking=Ever,Rx=Antihypertensive,0.1999018485195485,0.7059503177354131,0.9823524453258775,0.2831670211025683,0.7186324227057092
Diet=SodiumHigh,Cholesterol=High,0.4742352363814821,0.6139347734011011,0.9819422474623054,0.7724521511532799,0.6252249304760347
BMI=Overweight + Diet=FiberLow,Cholesterol=High,0.11859970554555864,0.6138865368331922,0.9818650967193364,0.19319483068869622,0.6252249304760347
Diabetes=No,Rx=Antihypertensive,0.44855226566334044,0.7054283509133008,0.9816261117990002,0.6358580075249468,0.7186324227057092
Age=30-44 + Diet=SugarHigh,Rx=Antihypertensive,0.12743333878619337,0.7049773755656109,0.9809985651792805,0.18076230983150662,0.7186324227057092
Alcohol=Regular + Smoking=Ever,Rx=Antihypertensive,0.26190086700474396,0.7049757815940113,0.9809963471168202,0.37150335350891545,0.7186324227057092
BMI=Obese + Smoking=Ever,Rx=Antihypertensive,0.10436774088009161,0.7049723756906078,0.9809916076933042,0.14804514968100768,0.7186324227057092
Smoking=Ever,Rx=Antihypertensive,0.29739898576803536,0.7049243892981777,0.9809248330935033,0.4218877801406838,0.7186324227057092
Diet=FiberLow + Smoking=Ever,Rx=Antihypertensive,0.16980206118108948,0.7046843177189409,0.9805907658128581,0.24096188450842468,0.7186324227057092
BMI=Obese + Diet=SugarHigh,Rx=Antihypertensive,0.1626042859479797,0.7039660056657224,0.9795912116172458,0.23098315066252248,0.7186324227057092
Diabetes=No + Diet=FiberLow,Rx=Antihypertensive,0.24128905610992965,0.7037213740458015,0.9792507988941462,0.34287583837722885,0.7186324227057092
Alcohol=Regular + Cholesterol=High,Rx=Antihypertensive,0.31948306886962213,0.7035302593659942,0.978984856704831,0.45411418288892524,0.7186324227057092
Alcohol=Regular + Rx=Antihypertensive,Cholesterol=High,0.31948306886962213,0.6120338451895957,0.9789018565264256,0.5220022902012106,0.6252249304760347
Diet=FiberLow + Diet=SugarHigh,Rx=Antihypertensive,0.2399803697039097,0.7032598274209012,0.9786085420040904,0.34123998036970393,0.7186324227057092
Alcohol=Regular + Diet=SugarHigh,Rx=Antihypertensive,0.35579911663667596,0.7032007759456839,0.9785263699876998,0.5059708817274661,0.7186324227057092
Risk=NotHigh + Smoking=Ever,Rx=Antihypertensive,0.09749713724848683,0.7028301886792453,0.9780106859540693,0.13872075903811548,0.7186324227057092
Alcohol=Regular + Diet=SodiumHigh,Cholesterol=High,0.35579911663667596,0.6109550561797753,0.9771764150776993,0.5823654506788811,0.6252249304760347
Cholesterol=High + Risk=NotHigh,Rx=Antihypertensive,0.13332242761328317,0.7013769363166954,0.9759884388126472,0.19008670047439882,0.7186324227057092
BMI=Normal + Diet=SugarHigh,Rx=Antihypertensive,0.1357762146245706,0.7010135135135136,0.9754827243587773,0.1936855880909537,0.7186324227057092
Age=30-44 + Cholesterol=High,Rx=Antihypertensive,0.10109602486504171,0.7006802721088435,0.9750190082862191,0.1442826762637003,0.7186324227057092
Alcohol=Regular + Diet=SugarHigh,Cholesterol=High,0.3083592344184525,0.6094406724862593,0.9747542728698334,0.5059708817274661,0.6252249304760347
BMI=Normal + Smoking=Never,Rx=Antihypertensive,0.12399803697039097,0.6999076638965835,0.9739438992487628,0.17716342221495174,0.7186324227057092
Cholesterol=High + Smoking=Ever,Rx=Antihypertensive,0.19826599051202357,0.698961937716263,0.9726278910219703,0.28365777850482576,0.7186324227057092
Diet=SodiumHigh + Sex=Female,Cholesterol=High,0.22378537542941274,0.6077298978231896,0.9720180181562423,0.36823163749386556,0.6252249304760347
Activity=SedentaryHigh + Diet=SodiumHigh,Rx=Antihypertensive,0.12497955177490594,0.6983546617915904,0.9717828471504649,0.1789628660232292,0.7186324227057092
Diabetes=No + Diet=SugarHigh,Rx=Antihypertensive,0.31261246523801733,0.6982097186700768,0.9715811541612063,0.44773433665957796,0.7186324227057092
BMI=Overweight + Smoking=Ever,Rx=Antihypertensive,0.10747587109438901,0.6981934112646121,0.9715584618849473,0.1539342385080975,0.7186324227057092
Diet=FiberLow + Diet=SugarHigh,Cholesterol=High,0.20726320955341077,0.6073825503355704,0.9714624621144275,0.34123998036970393,0.6252249304760347
Activity=Active + Hypertension=No,Rx=Antihypertensive,0.14281040405692785,0.697841726618705,0.9710690814523433,0.20464583674137085,0.7186324227057092
Activity=Active + BMI=Overweight,Cholesterol=High,0.08081138557173237,0.6068796068796068,0.9706580420866134,0.13315884181253068,0.6252249304760347
Diet=SodiumHigh + Diet=SugarHigh,Cholesterol=High,0.3456567969900213,0.6064867967853043,0.9700297720430573,0.5699329298216915,0.6252249304760347
Alcohol=Regular + Sex=Female,Cholesterol=High,0.2054637657451333,0.6061776061776062,0.9695352450454492,0.33894977915916896,0.6252249304760347
Diet=SugarHigh + Rx=Antihypertensive,Cholesterol=High,0.2890561099296581,0.6059670781893004,0.9691985214471986,0.4770161949942745,0.6252249304760347
Diet=FiberLow + Rx=Antihypertensive,Cholesterol=High,0.2342548666775724,0.6049852133502324,0.967628102880683,0.38720759038115493,0.6252249304760347
Rx=Antihypertensive + Sex=Male,Cholesterol=High,0.22084083101586782,0.604297224709042,0.9665277170712647,0.36545067888107313,0.6252249304760347
Cholesterol=High + Diet=SugarHigh,Rx=Antihypertensive,0.2890561099296581,0.6934850863422292,0.9650066771705091,0.41681662031735645,0.7186324227057092
Hypertension=No + Smoking=Never,Rx=Antihypertensive,0.2221495174218878,0.6928571428571428,0.9641328737276836,0.3206281694748896,0.7186324227057092
Diet=SodiumHigh + Rx=Antihypertensive,Cholesterol=High,0.3353508915426141,0.6027638929726551,0.9640752689015805,0.5563553083592344,0.6252249304760347
Alcohol=Regular + Diabetes=No,Rx=Antihypertensive,0.33355144773433665,0.6925951086956522,0.9637682448114095,0.48159659741534433,0.7186324227057092
Sex=Female + Smoking=Never,Rx=Antihypertensive,0.23719941109111728,0.6914639961850262,0.9621942655768416,0.34303942417798133,0.7186324227057092
Alcohol=Regular + Diet=FiberLow,Cholesterol=High,0.23818092589563225,0.6014043783560512,0.9619008280718317,0.3960412236217896,0.6252249304760347
Sex=Female + Smoking=Never,Cholesterol=High,0.2062816947488958,0.6013352408202194,0.961790247811094,0.34303942417798133,0.6252249304760347
Diet=SugarHigh + Risk=High,Rx=Antihypertensive,0.23834451169638476,0.6908487434803224,0.9613381217608038,0.3450024537870113,0.7186324227057092
Diet=SugarHigh + Smoking=Ever,Rx=Antihypertensive,0.200065434320301,0.6905702992659515,0.9609506577311089,0.2897104531326681,0.7186324227057092
BMI=Normal + Cholesterol=High,Rx=Antihypertensive,0.09340749222967447,0.6904474002418379,0.9607796398084123,0.1352854572223131,0.7186324227057092
Activity=SedentaryHigh,Rx=Antihypertensive,0.1572059545231474,0.6903735632183908,0.9606768932287784,0.2277114346474726,0.7186324227057092
Diabetes=No + Hypertension=No,Rx=Antihypertensive,0.2738426304596761,0.6903092783505155,0.9605874387791261,0.3966955668247996,0.7186324227057092
BMI=Obese + Sex=Female,Rx=Antihypertensive,0.13953868804187797,0.6901294498381877,0.9603372016528207,0.20219204973008342,0.7186324227057092
BMI=Normal + Hypertension=No,Rx=Antihypertensive,0.13135939800425322,0.6898625429553263,0.9599657921889164,0.19041387207590382,0.7186324227057092
BMI=Obese + Diabetes=No,Rx=Antihypertensive,0.11925404874856863,0.6896877956480606,0.9597226257219655,0.17291019139538688,0.7186324227057092
Alcohol=Regular + BMI=Normal,Rx=Antihypertensive,0.14297398985768037,0.6887312844759653,0.9583916098341853,0.20759038115491577,0.7186324227057092
BMI=Overweight + Smoking=Never,Cholesterol=High,0.11434647472599378,0.5979469632164243,0.9563709539879648,0.19123180107966628,0.6252249304760347
Activity=Active + Sex=Female,Cholesterol=High,0.09929658105676427,0.5968534906588004,0.9546220273148214,0.16636675936528708,0.6252249304760347
Activity=Active,Cholesterol=High,0.22509406183543268,0.5967042497831744,0.9543833278190855,0.37722885653525273,0.6252249304760347
Activity=Active + Sex=Male,Cholesterol=High,0.12579748077866842,0.5965865011636928,0.9541949978057703,0.21086209716996565,0.6252249304760347
Diet=FiberLow + Diet=SodiumHigh,Cholesterol=High,0.22329461802715525,0.5960698689956332,0.9533686837180287,0.37461148372321285,0.6252249304760347
Activity=SedentaryHigh + Diet=FiberLow,Rx=Antihypertensive,0.08670047439882218,0.6847545219638244,0.9528578176109397,0.12661540978243088,0.7186324227057092
Risk=High + Sex=Female,Rx=Antihypertensive,0.1964665467037461,0.6847206385404789,0.9528106677436712,0.28692949451987565,0.7186324227057092
Activity=SedentaryHigh + Diet=SugarHigh,Rx=Antihypertensive,0.1045313266808441,0.6841541755888652,0.9520224164294862,0.15278913790283002,0.7186324227057092
Activity=Active + Diet=SugarHigh,Cholesterol=High,0.15557009651562245,0.5947467166979362,0.9512524016678399,0.261573695403239,0.6252249304760347
BMI=Overweight + Sex=Female,Rx=Antihypertensive,0.10616718468836905,0.6831578947368422,0.9506360597601449,0.15540651071486994,0.7186324227057092
Diabetes=No + Smoking=Ever,Rx=Antihypertensive,0.169311303778832,0.6822676334871457,0.949397232758234,0.24815965974153442,0.7186324227057092
Diet=FiberLow + Sex=Female,Rx=Antihypertensive,0.2097169965646982,0.6804670912951167,0.9468917207118253,0.3081956486177,0.7186324227057092
Activity=SedentaryHigh + Risk=High,Rx=Antihypertensive,0.10616718468836905,0.6802935010482181,0.946650164331381,0.15606085391787994,0.7186324227057092
