items,item_count,support
Age=30-44 + Alcohol=Regular + Diet=SugarHigh,3,0.1451006052674628
Cholesterol=High + Hypertension=No + Sex=Female,3,0.1451006052674628
Cholesterol=High + Diabetes=No + Smoking=Ever,3,0.14493701946671028
Cholesterol=Normal + Rx=Antihypertensive + Sex=Male,3,0.1446098478652053
Cholesterol=Normal + Diet=SodiumHigh + Sex=Female,3,0.1444462620644528
Alcohol=Regular + Risk=High + Smoking=Never,3,0.1442826762637003
BMI=Overweight + Diet=SodiumHigh + Hypertension=No,3,0.1442826762637003
BMI=Obese + Diet=SodiumHigh + Sex=Female,3,0.14411909046294782
BMI=Overweight + Rx=Antihypertensive + Sex=Male,3,0.14411909046294782
Diabetes=No + Diet=FiberLow + Smoking=Ever,3,0.14411909046294782
Cholesterol=Normal + Risk=NotHigh + Sex=Female,3,0.14362833306069034
Age=45-59 + Alcohol=Regular + Diet=SodiumHigh,3,0.14297398985768037
Alcohol=Regular + BMI=Normal + Rx=Antihypertensive,3,0.14297398985768037
Alcohol=Regular + BMI=Overweight + Risk=NotHigh,3,0.14297398985768037
Activity=Active + Diabetes=No + Smoking=Never,3,0.14281040405692785
Activity=Active + Hypertension=No + Rx=Antihypertensive,3,0.14281040405692785
BMI=Normal + Diabetes=No + Smoking=Never,3,0.14281040405692785
BMI=Overweight + Rx=Antihypertensive + Smoking=Never,3,0.14281040405692785
Diabetes=No + Risk=High + Rx=Antihypertensive,3,0.14281040405692785
Age=60+ + Diet=SugarHigh + Hypertension=Yes,3,0.14248323245542288
BMI=Overweight + Diet=SodiumHigh + Risk=NotHigh,3,0.14231964665467037
Diabetes=No + Sex=Male + Smoking=Ever,3,0.1419924750531654
BMI=Obese + Cholesterol=High + Diet=FiberLow,3,0.14182888925241288
Cholesterol=Normal + Diet=FiberLow + Risk=NotHigh,3,0.1416653034516604
Activity=Active + Diet=SugarHigh + Risk=NotHigh,3,0.1415017176509079
Activity=Active + Diet=SugarHigh + Smoking=Never,3,0.1415017176509079
BMI=Obese + Diet=SugarHigh + Hypertension=Yes,3,0.1415017176509079
Cholesterol=Normal + Diabetes=No + Sex=Male,3,0.1415017176509079
Age=30-44 + Alcohol=Regular + Rx=Antihypertensive,3,0.1413381318501554
Age=30-44 + Diabetes=No + Diet=SugarHigh,3,0.1413381318501554
BMI=Obese + Risk=High + Smoking=Ever,3,0.14101096024865042
Age=18-29 + Diabetes=No + Diet=SugarHigh,3,0.1408473744478979
Activity=Active + Diet=SodiumHigh + Smoking=Ever,3,0.14035661704564042
Age=30-44 + Diabetes=No + Rx=Antihypertensive,3,0.14019303124488794
Alcohol=Regular + BMI=Normal + Diet=SugarHigh,3,0.14019303124488794
BMI=Overweight + Diet=FiberLow + Rx=Antihypertensive,3,0.14019303124488794
Age=30-44 + Diabetes=No + Risk=NotHigh,3,0.13986585964338297
Cholesterol=Normal + Risk=NotHigh + Sex=Male,3,0.13986585964338297
Diet=FiberLow + Diet=SodiumHigh + Risk=NotHigh,3,0.13986585964338297
Activity=Active + Diabetes=No + Sex=Male,3,0.13953868804187797
Alcohol=Regular + BMI=Overweight + Hypertension=No,3,0.13953868804187797
BMI=Obese + Rx=Antihypertensive + Sex=Female,3,0.13953868804187797
BMI=Overweight + Diet=FiberLow + Diet=SodiumHigh,3,0.13953868804187797
BMI=Normal + Cholesterol=Normal + Risk=NotHigh,3,0.13937510224112548
Diet=FiberLow + Hypertension=Yes + Smoking=Never,3,0.13937510224112548
BMI=Overweight + Hypertension=No + Risk=NotHigh,3,0.13921151644037297
Diabetes=No + Hypertension=No + Smoking=Ever,3,0.13904793063962048
Age=30-44 + Diabetes=No + Hypertension=No,3,0.138884344838868
Diet=SugarHigh + Hypertension=No + Smoking=Ever,3,0.138884344838868
Activity=Active + Diet=FiberLow + Rx=Antihypertensive,3,0.13872075903811548
Cholesterol=High + Risk=NotHigh + Smoking=Never,3,0.1383935874366105
Alcohol=Regular + BMI=Overweight + Smoking=Ever,3,0.138230001635858
Activity=Active + Diet=FiberLow + Diet=SodiumHigh,3,0.1380664158351055
Hypertension=Yes + Risk=High + Rx=Statin,3,0.1377392442336005
Age=60+ + Risk=High + Sex=Female,3,0.13757565843284802
Activity=Active + Alcohol=Regular + Risk=High,3,0.13741207263209554
Age=60+ + Cholesterol=High + Diet=SugarHigh,3,0.13724848683134305
BMI=Overweight + Cholesterol=High + Risk=High,3,0.13724848683134305
Age=18-29 + Diabetes=No + Smoking=Never,3,0.13708490103059054
Age=18-29 + Hypertension=No + Rx=Antihypertensive,3,0.13708490103059054
Age=60+ + Risk=High + Smoking=Ever,3,0.13692131522983805
BMI=Obese + Diet=FiberLow + Rx=Antihypertensive,3,0.13692131522983805
Cholesterol=Normal + Sex=Female + Smoking=Never,3,0.13675772942908557
Activity=Active + Diet=SodiumHigh + Hypertension=Yes,3,0.13626697202682808
Diet=FiberLow + Diet=SugarHigh + Risk=NotHigh,3,0.13593980042532308
Activity=Active + Alcohol=Regular + Smoking=Never,3,0.1357762146245706
BMI=Normal + Diet=SugarHigh + Rx=Antihypertensive,3,0.1357762146245706
Cholesterol=High + Diet=SodiumHigh + Risk=NotHigh,3,0.13561262882381808
BMI=Overweight + Diabetes=No + Hypertension=No,3,0.1354490430230656
Cholesterol=High + Hypertension=Yes + Rx=Statin,3,0.1354490430230656
Activity=Active + Alcohol=Regular + Hypertension=Yes,3,0.1352854572223131
Activity=SedentaryHigh + Alcohol=Regular + Diet=SodiumHigh,3,0.1352854572223131
Alcohol=Regular + Cholesterol=High + Risk=NotHigh,3,0.1352854572223131
BMI=Normal + Diet=SodiumHigh + Smoking=Never,3,0.1352854572223131
BMI=Overweight + Risk=NotHigh + Rx=Antihypertensive,3,0.1352854572223131
Cholesterol=High + Diet=FiberLow + Sex=Male,3,0.1352854572223131
Cholesterol=High + Sex=Male + Smoking=Never,3,0.1352854572223131
BMI=Overweight + Diet=SugarHigh + Sex=Male,3,0.1351218714215606
Cholesterol=High + Diabetes=Yes + Risk=High,3,0.1351218714215606
Alcohol=Regular + BMI=Normal + Hypertension=No,3,0.13479469982005562
Age=30-44 + Diet=SodiumHigh + Hypertension=No,3,0.1346311140193031
Diabetes=No + Diet=FiberLow + Hypertension=Yes,3,0.1346311140193031
Hypertension=Yes + Sex=Male + Smoking=Ever,3,0.13446752821855062
Age=18-29 + Diet=SodiumHigh + Risk=NotHigh,3,0.13414035661704565
Age=18-29 + Diet=SodiumHigh + Diet=SugarHigh,3,0.13397677081629314
Cholesterol=Normal + Diet=FiberLow + Diet=SugarHigh,3,0.13397677081629314
Alcohol=Regular + BMI=Obese + Diet=FiberLow,3,0.13381318501554065
Cholesterol=High + Diet=FiberLow + Hypertension=No,3,0.13381318501554065
Age=18-29 + Alcohol=Regular + Diabetes=No,3,0.13364959921478817
Alcohol=Regular + Cholesterol=Normal + Sex=Female,3,0.13348601341403565
Age=18-29 + Diet=SodiumHigh + Rx=Antihypertensive,3,0.13332242761328317
BMI=Obese + Diabetes=No + Diet=SodiumHigh,3,0.13332242761328317
Cholesterol=High + Risk=NotHigh + Rx=Antihypertensive,3,0.13332242761328317
Age=60+ + Diet=FiberLow + Hypertension=Yes,3,0.13315884181253068
Cholesterol=Normal + Hypertension=No + Sex=Female,3,0.1326680844102732
BMI=Obese + Diet=SugarHigh + Smoking=Never,3,0.13250449860952068
Cholesterol=Normal + Diet=FiberLow + Hypertension=No,3,0.1323409128087682
BMI=Overweight + Diet=SugarHigh + Risk=NotHigh,3,0.1321773270080157
Diet=FiberLow + Hypertension=Yes + Smoking=Ever,3,0.1321773270080157
Diet=FiberLow + Risk=High + Sex=Male,3,0.1321773270080157
Activity=Active + Hypertension=Yes + Rx=Antihypertensive,3,0.1320137412072632
Activity=SedentaryHigh + Diet=SodiumHigh + Diet=SugarHigh,3,0.1320137412072632
BMI=Normal + Cholesterol=Normal + Diabetes=No,3,0.1318501554065107
Age=45-59 + Diet=SodiumHigh + Diet=SugarHigh,3,0.13168656960575822
BMI=Overweight + Hypertension=Yes + Rx=Antihypertensive,3,0.13168656960575822
Risk=High + Sex=Female + Smoking=Ever,3,0.13168656960575822
Age=60+ + Diet=SugarHigh + Rx=Antihypertensive,3,0.13152298380500574
BMI=Normal + Diet=SugarHigh + Hypertension=No,3,0.13152298380500574
BMI=Normal + Hypertension=No + Rx=Antihypertensive,3,0.13135939800425322
Age=18-29 + Hypertension=No + Smoking=Never,3,0.13086864060199574
Cholesterol=Normal + Rx=Antihypertensive + Sex=Female,3,0.13054146900049077
Activity=Active + Risk=NotHigh + Smoking=Never,3,0.13021429739898577
BMI=Overweight + Diabetes=No + Smoking=Never,3,0.13021429739898577
Age=18-29 + Diet=SugarHigh + Hypertension=No,3,0.13005071159823328
BMI=Overweight + Diet=SugarHigh + Smoking=Never,3,0.13005071159823328
Diabetes=No + Hypertension=Yes + Smoking=Never,3,0.13005071159823328
Cholesterol=High + Diet=SugarHigh + Risk=NotHigh,3,0.12972353999672828
Age=30-44 + Alcohol=Regular + Hypertension=No,3,0.1295599541959758
Alcohol=Regular + BMI=Obese + Diabetes=No,3,0.1295599541959758
BMI=Overweight + Diet=SugarHigh + Hypertension=No,3,0.12939636839522328
Activity=Active + Cholesterol=High + Diabetes=No,3,0.1292327825944708
Activity=Active + Diabetes=No + Diet=FiberLow,3,0.1289056109929658
Alcohol=Regular + BMI=Obese + Sex=Female,3,0.1287420251922133
Cholesterol=Normal + Diet=SugarHigh + Sex=Female,3,0.1287420251922133
Age=60+ + Alcohol=Regular + Diet=SugarHigh,3,0.12857843939146082
Cholesterol=Normal + Diet=SugarHigh + Sex=Male,3,0.12841485359070834
Alcohol=Regular + BMI=Obese + Smoking=Ever,3,0.12825126778995583
BMI=Obese + Diet=SugarHigh + Sex=Female,3,0.12808768198920334
Alcohol=Regular + BMI=Overweight + Smoking=Never,3,0.12792409618845085
BMI=Normal + Hypertension=No + Smoking=Never,3,0.12776051038769834
Activity=Active + Risk=High + Rx=Antihypertensive,3,0.12759692458694585
Age=18-29 + Risk=NotHigh + Rx=Antihypertensive,3,0.12743333878619337
Age=30-44 + Diet=SugarHigh + Rx=Antihypertensive,3,0.12743333878619337
BMI=Overweight + Risk=NotHigh + Smoking=Never,3,0.12743333878619337
Activity=Active + Hypertension=Yes + Risk=High,3,0.12726975298544085
Alcohol=Regular + Risk=NotHigh + Smoking=Ever,3,0.12726975298544085
Age=30-44 + Hypertension=No + Risk=NotHigh,3,0.12710616718468837
Age=45-59 + Alcohol=Regular + Cholesterol=High,3,0.12710616718468837
Diabetes=No + Risk=NotHigh + Smoking=Ever,3,0.12694258138393588
BMI=Obese + Diet=FiberLow + Diet=SodiumHigh,3,0.12677899558318337
Alcohol=Regular + BMI=Overweight + Hypertension=Yes,3,0.12661540978243088
BMI=Overweight + Diet=SodiumHigh + Risk=High,3,0.1264518239816784
Age=60+ + Alcohol=Regular + Smoking=Ever,3,0.12628823818092588
BMI=Overweight + Diet=FiberLow + Diet=SugarHigh,3,0.12628823818092588
Cholesterol=High + Diabetes=Prediabetes + Risk=High,3,0.12628823818092588
Age=18-29 + Risk=NotHigh + Smoking=Never,3,0.1261246523801734
Age=60+ + Hypertension=Yes + Sex=Female,3,0.1259610665794209
Risk=High + Rx=Antihypertensive + Rx=Statin,3,0.1259610665794209
Activity=Active + Cholesterol=High + Sex=Male,3,0.12579748077866842
Age=45-59 + Cholesterol=High + Diet=SodiumHigh,3,0.12547030917716342
BMI=Overweight + Cholesterol=High + Hypertension=Yes,3,0.12547030917716342
Diabetes=No + Hypertension=Yes + Sex=Male,3,0.12547030917716342
Diet=FiberLow + Sex=Male + Smoking=Ever,3,0.12530672337641094
Hypertension=Yes + Rx=Antihypertensive + Rx=Statin,3,0.12514313757565843
Activity=SedentaryHigh + Diet=SodiumHigh + Rx=Antihypertensive,3,0.12497955177490594
BMI=Overweight + Diabetes=No + Diet=FiberLow,3,0.12497955177490594
BMI=Obese + Diabetes=No + Risk=High,3,0.12481596597415344
BMI=Obese + Sex=Female + Smoking=Never,3,0.12481596597415344
Activity=Active + Cholesterol=Normal + Diet=SodiumHigh,3,0.12465238017340095
Cholesterol=Normal + Diet=FiberLow + Smoking=Never,3,0.12465238017340095
BMI=Overweight + Diet=SodiumHigh + Hypertension=Yes,3,0.12448879437264845
Hypertension=No + Sex=Male + Smoking=Never,3,0.12448879437264845
Diet=SodiumHigh + Sex=Female + Smoking=Ever,3,0.12432520857189595
Activity=Active + Rx=Antihypertensive + Smoking=Ever,3,0.12399803697039097
Activity=SedentaryHigh + Diet=SodiumHigh + Risk=High,3,0.12399803697039097
Age=60+ + Diet=FiberLow + Rx=Antihypertensive,3,0.12399803697039097
BMI=Normal + Rx=Antihypertensive + Smoking=Never,3,0.12399803697039097
Cholesterol=High + Rx=Antihypertensive + Rx=Statin,3,0.12399803697039097
Activity=Active + Diet=FiberLow + Diet=SugarHigh,3,0.12383445116963848
Activity=SedentaryHigh + Cholesterol=High + Risk=High,3,0.12367086536888598
Age=45-59 + Alcohol=Regular + Diet=SugarHigh,3,0.12367086536888598
Age=60+ + Risk=High + Rx=Statin,3,0.12367086536888598
Age=60+ + Cholesterol=High + Diet=FiberLow,3,0.123343693767381
Alcohol=Regular + Cholesterol=Normal + Smoking=Ever,3,0.123343693767381
Activity=Active + Cholesterol=Normal + Diabetes=No,3,0.1231801079666285
Alcohol=Regular + BMI=Overweight + Risk=High,3,0.1231801079666285
BMI=Obese + Risk=High + Sex=Male,3,0.1231801079666285
BMI=Overweight + Cholesterol=High + Sex=Male,3,0.1231801079666285
BMI=Overweight + Cholesterol=High + Diabetes=No,3,0.123016522165876
Age=18-29 + Diet=SodiumHigh + Smoking=Never,3,0.12285293636512351
Cholesterol=High + Sex=Female + Smoking=Ever,3,0.12285293636512351
Diabetes=Yes + Hypertension=Yes + Risk=High,3,0.12285293636512351
BMI=Obese + Hypertension=Yes + Sex=Female,3,0.12268935056437101
Age=60+ + Cholesterol=High + Sex=Female,3,0.12219859316211353
BMI=Overweight + Hypertension=Yes + Risk=High,3,0.12219859316211353
Diabetes=Prediabetes + Diet=SodiumHigh + Risk=High,3,0.12203500736136104
Activity=Active + Cholesterol=High + Hypertension=Yes,3,0.12170783575985604
Age=18-29 + Alcohol=Regular + Diet=SodiumHigh,3,0.12138066415835105
Age=18-29 + Alcohol=Regular + Hypertension=No,3,0.12121707835759855
BMI=Normal + Cholesterol=Normal + Diet=SodiumHigh,3,0.12121707835759855
Cholesterol=High + Hypertension=No + Sex=Male,3,0.12121707835759855
Diabetes=No + Risk=High + Smoking=Ever,3,0.12121707835759855
BMI=Obese + Diet=FiberLow + Sex=Female,3,0.12105349255684607
BMI=Obese + Diabetes=No + Diet=SugarHigh,3,0.12088990675609357
Diabetes=Yes + Risk=High + Rx=Antihypertensive,3,0.12072632095534108
Diet=FiberLow + Hypertension=Yes + Sex=Male,3,0.12072632095534108
BMI=Overweight + Diet=SodiumHigh + Smoking=Ever,3,0.12056273515458858
Age=30-44 + Diet=SodiumHigh + Smoking=Never,3,0.12039914935383608
Age=60+ + Hypertension=Yes + Smoking=Never,3,0.12039914935383608
BMI=Obese + Diet=SodiumHigh + Sex=Male,3,0.12039914935383608
Activity=Active + Cholesterol=Normal + Risk=NotHigh,3,0.1202355635530836
Activity=Active + Diet=SugarHigh + Risk=High,3,0.1200719777523311
Activity=Active + Diet=SugarHigh + Smoking=Ever,3,0.1200719777523311
Hypertension=No + Rx=Antihypertensive + Smoking=Ever,3,0.1199083919515786
Age=30-44 + Alcohol=Regular + Risk=NotHigh,3,0.11974480615082611
Activity=Active + Hypertension=No + Smoking=Never,3,0.11958122035007361
Age=18-29 + Diet=SugarHigh + Risk=NotHigh,3,0.11958122035007361
Activity=Active + Alcohol=Regular + Cholesterol=Normal,3,0.11941763454932112
Activity=Active + Diet=SodiumHigh + Sex=Female,3,0.11925404874856863
Age=45-59 + Alcohol=Regular + Rx=Antihypertensive,3,0.11925404874856863
Alcohol=Regular + Cholesterol=High + Rx=Statin,3,0.11925404874856863
BMI=Obese + Diabetes=No + Rx=Antihypertensive,3,0.11925404874856863
BMI=Obese + Diet=FiberLow + Hypertension=Yes,3,0.11925404874856863
Diabetes=No + Risk=High + Sex=Female,3,0.11925404874856863
Age=30-44 + Diet=SodiumHigh + Risk=NotHigh,3,0.11909046294781613
BMI=Normal + Diabetes=No + Sex=Female,3,0.11892687714706364
BMI=Overweight + Diabetes=No + Sex=Male,3,0.11892687714706364
Age=30-44 + Hypertension=No + Rx=Antihypertensive,3,0.11876329134631114
Alcohol=Regular + BMI=Obese + Smoking=Never,3,0.11876329134631114
Cholesterol=High + Diet=SodiumHigh + Rx=Statin,3,0.11876329134631114
BMI=Overweight + Cholesterol=High + Diet=FiberLow,3,0.11859970554555864
BMI=Overweight + Hypertension=No + Rx=Antihypertensive,3,0.11859970554555864
Diet=SodiumHigh + Risk=High + Rx=Statin,3,0.11859970554555864
Age=30-44 + Diabetes=No + Smoking=Never,3,0.11843611974480615
BMI=Obese + Diet=FiberLow + Diet=SugarHigh,3,0.11843611974480615
Activity=Active + Cholesterol=High + Smoking=Never,3,0.11827253394405365
Activity=SedentaryHigh + Alcohol=Regular + Risk=High,3,0.11827253394405365
Alcohol=Regular + BMI=Obese + Sex=Male,3,0.11827253394405365
Age=60+ + Alcohol=Regular + Sex=Male,3,0.11810894814330117
Age=60+ + Cholesterol=High + Rx=Statin,3,0.11794536234254867
BMI=Obese + Cholesterol=High + Diabetes=No,3,0.11778177654179617
Age=30-44 + Diet=SugarHigh + Hypertension=No,3,0.11761819074104368
Age=45-59 + Diet=SodiumHigh + Rx=Antihypertensive,3,0.11761819074104368
Age=60+ + Risk=High + Smoking=Never,3,0.11761819074104368
BMI=Normal + Risk=NotHigh + Sex=Female,3,0.11745460494029118
BMI=Obese + Hypertension=Yes + Smoking=Never,3,0.11729101913953868
Diabetes=Yes + Diet=SodiumHigh + Risk=High,3,0.11729101913953868
Age=60+ + Risk=High + Sex=Male,3,0.1169638475380337
Alcohol=Regular + Risk=High + Rx=Statin,3,0.11680026173728121
Age=18-29 + Diet=SugarHigh + Rx=Antihypertensive,3,0.11647309013577621
Age=60+ + Hypertension=Yes + Smoking=Ever,3,0.11647309013577621
Rx=Antihypertensive + Sex=Female + Smoking=Ever,3,0.11598233273351873
Age=60+ + Rx=Antihypertensive + Sex=Female,3,0.11565516113201374
Cholesterol=High + Hypertension=No + Risk=High,3,0.11565516113201374
Diet=FiberLow + Sex=Female + Smoking=Ever,3,0.11565516113201374
Age=18-29 + Rx=Antihypertensive + Smoking=Never,3,0.11549157533126124
Age=30-44 + Cholesterol=High + Diet=SodiumHigh,3,0.11549157533126124
Activity=Active + Diet=SugarHigh + Hypertension=Yes,3,0.11532798953050875
Age=30-44 + Risk=NotHigh + Rx=Antihypertensive,3,0.11532798953050875
BMI=Normal + Diet=SugarHigh + Smoking=Never,3,0.11532798953050875
BMI=Obese + Cholesterol=High + Smoking=Ever,3,0.11532798953050875
BMI=Overweight + Risk=High + Rx=Antihypertensive,3,0.11500081792900377
Activity=SedentaryHigh + Alcohol=Regular + Diet=SugarHigh,3,0.11483723212825127
Age=18-29 + Cholesterol=Normal + Diabetes=No,3,0.11483723212825127
Activity=Active + Cholesterol=Normal + Rx=Antihypertensive,3,0.11451006052674628
Activity=Active + Risk=NotHigh + Sex=Male,3,0.11451006052674628
Activity=SedentaryHigh + Alcohol=Regular + Rx=Antihypertensive,3,0.11451006052674628
Activity=Active + Alcohol=Regular + Sex=Female,3,0.11434647472599378
BMI=Overweight + Cholesterol=High + Smoking=Never,3,0.11434647472599378
Diabetes=Prediabetes + Hypertension=Yes + Risk=High,3,0.11434647472599378
BMI=Normal + Diet=SodiumHigh + Sex=Male,3,0.11418288892524128
Diet=SugarHigh + Sex=Female + Smoking=Ever,3,0.11418288892524128
Age=18-29 + Diabetes=No + Diet=FiberLow,3,0.1140193031244888
Diet=FiberLow + Risk=NotHigh + Sex=Female,3,0.1140193031244888
Diet=SodiumHigh + Hypertension=No + Risk=High,3,0.1140193031244888
Activity=SedentaryHigh + Cholesterol=High + Diet=SodiumHigh,3,0.11369213152298381
Age=60+ + Diet=SodiumHigh + Sex=Male,3,0.11369213152298381
Diabetes=No + Hypertension=Yes + Sex=Female,3,0.11369213152298381
BMI=Obese + Diet=SodiumHigh + Smoking=Ever,3,0.11320137412072633
Diabetes=Prediabetes + Risk=High + Rx=Antihypertensive,3,0.11303778831997383
Activity=Active + Diabetes=No + Sex=Female,3,0.11287420251922133
Age=30-44 + Rx=Antihypertensive + Smoking=Never,3,0.11287420251922133
Age=60+ + Cholesterol=High + Smoking=Ever,3,0.11287420251922133
Activity=SedentaryHigh + Diabetes=No + Diet=SodiumHigh,3,0.11271061671846884
Cholesterol=Normal + Diet=FiberLow + Sex=Female,3,0.11271061671846884
Age=18-29 + Alcohol=Regular + Risk=NotHigh,3,0.11254703091771634
Age=60+ + Rx=Antihypertensive + Smoking=Ever,3,0.11254703091771634
Age=60+ + Cholesterol=High + Smoking=Never,3,0.11189268771470637
BMI=Normal + Cholesterol=Normal + Hypertension=No,3,0.11172910191395387
Age=60+ + Alcohol=Regular + Diet=FiberLow,3,0.11156551611320137
Alcohol=Regular + BMI=Normal + Cholesterol=Normal,3,0.11156551611320137
Age=60+ + Hypertension=Yes + Rx=Statin,3,0.11123834451169638
Age=18-29 + Cholesterol=Normal + Risk=NotHigh,3,0.1110747587109439
BMI=Normal + Diabetes=No + Diet=FiberLow,3,0.1110747587109439
BMI=Obese + Rx=Antihypertensive + Sex=Male,3,0.1110747587109439
Age=60+ + Hypertension=Yes + Sex=Male,3,0.1109111729101914
Cholesterol=Normal + Diet=SodiumHigh + Smoking=Ever,3,0.1109111729101914
Age=60+ + Rx=Antihypertensive + Smoking=Never,3,0.1107475871094389
Cholesterol=Normal + Hypertension=No + Sex=Male,3,0.1107475871094389
Hypertension=Yes + Sex=Male + Smoking=Never,3,0.11058400130868641
Alcohol=Regular + Diabetes=Yes + Risk=High,3,0.11025682970718141
BMI=Normal + Cholesterol=Normal + Rx=Antihypertensive,3,0.11025682970718141
Cholesterol=High + Hypertension=No + Smoking=Ever,3,0.11025682970718141
Activity=Active + BMI=Obese + Risk=High,3,0.10960248650417144
Activity=Active + Diabetes=No + Smoking=Ever,3,0.10960248650417144
Activity=Active + Sex=Male + Smoking=Ever,3,0.10943890070341894
Alcohol=Regular + BMI=Normal + Smoking=Never,3,0.10943890070341894
Alcohol=Regular + Diabetes=Prediabetes + Risk=High,3,0.10943890070341894
Activity=SedentaryHigh + Alcohol=Regular + Cholesterol=High,3,0.10927531490266645
Age=30-44 + Alcohol=Regular + Cholesterol=High,3,0.10927531490266645
BMI=Normal + Sex=Female + Smoking=Never,3,0.10927531490266645
Activity=Active + Cholesterol=High + Diet=FiberLow,3,0.10911172910191395
Activity=SedentaryHigh + Hypertension=Yes + Risk=High,3,0.10911172910191395
BMI=Normal + Diet=SodiumHigh + Sex=Female,3,0.10911172910191395
BMI=Obese + Cholesterol=High + Sex=Male,3,0.10911172910191395
Diabetes=No + Hypertension=Yes + Smoking=Ever,3,0.10911172910191395
Hypertension=No + Risk=NotHigh + Smoking=Ever,3,0.10911172910191395
Age=45-59 + Cholesterol=High + Diet=SugarHigh,3,0.10894814330116145
Age=60+ + Diet=SodiumHigh + Smoking=Ever,3,0.10894814330116145
Diet=FiberLow + Hypertension=No + Sex=Male,3,0.10878455750040897
Diet=FiberLow + Hypertension=No + Smoking=Ever,3,0.10878455750040897
Activity=Active + Alcohol=Regular + BMI=Overweight,3,0.10862097169965647
Age=18-29 + Alcohol=Regular + Diet=SugarHigh,3,0.10862097169965647
Age=18-29 + Alcohol=Regular + Rx=Antihypertensive,3,0.10845738589890397
Cholesterol=High + Diabetes=Yes + Hypertension=Yes,3,0.10845738589890397
Activity=Active + Rx=Antihypertensive + Sex=Female,3,0.10829380009815148
Age=45-59 + Cholesterol=High + Risk=High,3,0.10813021429739898
Cholesterol=High + Diabetes=Prediabetes + Diet=SodiumHigh,3,0.10813021429739898
Activity=Active + Diet=SugarHigh + Sex=Female,3,0.1079666284966465
Cholesterol=High + Diabetes=Yes + Rx=Antihypertensive,3,0.1079666284966465
Alcohol=Regular + BMI=Normal + Sex=Male,3,0.107803042695894
Age=60+ + Rx=Antihypertensive + Sex=Male,3,0.1076394568951415
Diet=SodiumHigh + Risk=NotHigh + Smoking=Ever,3,0.1076394568951415
BMI=Overweight + Rx=Antihypertensive + Smoking=Ever,3,0.10747587109438901
Hypertension=No + Sex=Male + Smoking=Ever,3,0.10747587109438901
Age=30-44 + Diet=SugarHigh + Risk=NotHigh,3,0.10731228529363651
Activity=Active + Hypertension=No + Sex=Male,3,0.10714869949288401
Age=18-29 + Diet=SugarHigh + Smoking=Never,3,0.10714869949288401
BMI=Normal + Hypertension=No + Sex=Female,3,0.10714869949288401
Age=60+ + Diet=SodiumHigh + Smoking=Never,3,0.10698511369213153
Activity=Active + BMI=Obese + Diet=SodiumHigh,3,0.10682152789137903
Activity=Active + Cholesterol=High + Smoking=Ever,3,0.10682152789137903
BMI=Overweight + Risk=NotHigh + Sex=Male,3,0.10682152789137903
Activity=Active + BMI=Overweight + Diet=SodiumHigh,3,0.10665794209062654
Diabetes=Prediabetes + Diet=SodiumHigh + Rx=Antihypertensive,3,0.10665794209062654
Age=45-59 + Alcohol=Regular + Diabetes=No,3,0.10649435628987404
BMI=Overweight + Diet=SugarHigh + Hypertension=Yes,3,0.10649435628987404
Activity=SedentaryHigh + Alcohol=Regular + Diabetes=No,3,0.10616718468836905
Activity=SedentaryHigh + Risk=High + Rx=Antihypertensive,3,0.10616718468836905
Age=30-44 + Alcohol=Regular + Smoking=Never,3,0.10616718468836905
BMI=Overweight + Diet=SodiumHigh + Sex=Female,3,0.10616718468836905
BMI=Overweight + Rx=Antihypertensive + Sex=Female,3,0.10616718468836905
Diabetes=No + Sex=Female + Smoking=Ever,3,0.10616718468836905
Diabetes=Prediabetes + Diet=SodiumHigh + Diet=SugarHigh,3,0.10616718468836905
Activity=Active + Cholesterol=Normal + Diet=SugarHigh,3,0.10600359888761655
Activity=Active + Diet=FiberLow + Risk=High,3,0.10600359888761655
Age=18-29 + Cholesterol=Normal + Hypertension=No,3,0.10600359888761655
BMI=Overweight + Diet=SugarHigh + Smoking=Ever,3,0.10584001308686405
Diabetes=Prediabetes + Diet=SugarHigh + Risk=High,3,0.10584001308686405
BMI=Overweight + Cholesterol=High + Smoking=Ever,3,0.10534925568460658
Activity=Active + Diet=FiberLow + Hypertension=No,3,0.10518566988385408
Age=30-44 + Diabetes=No + Sex=Female,3,0.10518566988385408
Cholesterol=High + Diabetes=Prediabetes + Rx=Antihypertensive,3,0.10518566988385408
Activity=SedentaryHigh + Diet=SodiumHigh + Smoking=Never,3,0.10502208408310158
Alcohol=Regular + Hypertension=Yes + Rx=Statin,3,0.10502208408310158
Diabetes=Yes + Hypertension=Yes + Rx=Antihypertensive,3,0.10502208408310158
Age=30-44 + Alcohol=Regular + Diet=FiberLow,3,0.1048584982823491
Age=45-59 + Alcohol=Regular + Hypertension=Yes,3,0.1048584982823491
Age=45-59 + Diet=SodiumHigh + Risk=High,3,0.1048584982823491
Age=30-44 + Diet=SodiumHigh + Sex=Male,3,0.1046949124815966
Alcohol=Regular + Hypertension=No + Risk=High,3,0.1046949124815966
BMI=Normal + Diabetes=No + Sex=Male,3,0.1046949124815966
BMI=Obese + Diabetes=No + Smoking=Never,3,0.1046949124815966
Activity=Active + Sex=Female + Smoking=Never,3,0.1045313266808441
Activity=SedentaryHigh + Diet=SugarHigh + Rx=Antihypertensive,3,0.1045313266808441
